,City,CompanyName,Date,From,JobLink,JobTitle_x,JobType,Job_ID,Position,Province,Salary,KeyWord,Skill_ID,Skill,JobTitle_y,Category
958,Toronto,Unata Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1f2ee3694fd64ba4,Lead Mobile Engineer,Not Informed,1f2ee3694fd64ba4,['Lead Mobile Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
959,Vancouver,Tessera,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=14bb8f6ea06bd936,Machine Learning Principal Engineer,Not Informed,14bb8f6ea06bd936,['Machine Learning Principal Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
960,Montréal,Plotly,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f514b52037b09fca,Chief Financial Officer,Not Informed,f514b52037b09fca,['Chief Financial Officer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
961,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9c06d05e5f0c7989,"Business Analyst, Strategic Pricing",Not Informed,9c06d05e5f0c7989,"['Business Analyst, Strategic Pricing']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
962,Toronto,247.ai,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=61a7030a1edc8227,Sr Software Engineer - Java,Not Informed,61a7030a1edc8227,['Sr Software Engineer - Java'], ON,"['$100,000 - $120,000 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
963,Toronto,Wattpad,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f618ed5d59be96a1,iOS Engineer,Not Informed,f618ed5d59be96a1,['iOS Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
964,Montréal,Shopify,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fe8bcefd5a5c070e,"Product Manager - Shopify Core, Pricing",Not Informed,fe8bcefd5a5c070e,"['Product Manager - Shopify Core, Pricing']", QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
965,Vancouver,Amazon.com,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=39413ac7470af4b0,"Sr. Product Manager-Technical, Payment Services",Not Informed,39413ac7470af4b0,"['Sr. Product Manager-Technical, Payment Services']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
966,Regina,Tetra Tech,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=786c4f32d8f96d39,Junior Geotechnical Engineer – Regina or Saskatoon,Not Informed,786c4f32d8f96d39,['Junior Geotechnical Engineer – Regina or Saskatoon'], SK,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
967,Toronto,PubMatic,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0ad4c65a91d397fb,Senior Machine Learning Engineer,Not Informed,0ad4c65a91d397fb,['Senior Machine Learning Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
968,Mississauga,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=66c6ce2a00c4a10f,SCIENTIFIC SPECIALIST (RADIOCHEMISTRY ANALYSIS),Not Informed,66c6ce2a00c4a10f,['SCIENTIFIC SPECIALIST (RADIOCHEMISTRY ANALYSIS)'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
969,Waterloo,Aeryon Labs Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=96c6535b190570cd,Artificial Intelligence (AI) Software Developer,Not Informed,96c6535b190570cd,['Artificial Intelligence (AI) Software Developer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
970,Toronto,Unata Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f5c126ff72e9ac90,Senior Backend Engineer,Not Informed,f5c126ff72e9ac90,['Senior Backend Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
971,Calgary,AGAT Laboratories,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b90d5f2a1558f1d4,Marketing Coordinator,Not Informed,b90d5f2a1558f1d4,['Marketing Coordinator'], AB,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
972,Cambridge,Oxford Learning Hespeler,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ba9966b458b20f23,"Tutor - High School Math, Physics, Chemistry, Biology, Data Mgmt",Not Informed,ba9966b458b20f23,"['Tutor - High School Math, Physics, Chemistry, Biology, Data Mgmt']", ON,['Part-time'],Not found,-1,Not Identified,Data Scientist,Not Identified
973,Rivière-du-Loup,Premier Tech,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d184b8185ce3bd11,BI Developer,Not Informed,d184b8185ce3bd11,['BI Developer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
974,Vancouver,Renaissance BioScience Corp.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=427ae95ce231574b,Research Technician,Not Informed,427ae95ce231574b,['Research Technician'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
975,Toronto,RBC,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8e7647b1d9a05e6f,"Manager, Internal Audit Capital Markets",Not Informed,8e7647b1d9a05e6f,"['Manager, Internal Audit Capital Markets']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
976,Toronto,TD Bank,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6d4675231aae7a10,Senior Backend Engineer - Machine Learning Platform,Not Informed,6d4675231aae7a10,['Senior Backend Engineer - Machine Learning Platform'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
977,Montréal,Intact,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=60144c4ef4e7c01f,IA Developer Junior,Not Informed,60144c4ef4e7c01f,['IA Developer Junior'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
978,Montréal,Shopify,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6d3d66ebac0e8ac2,"Senior UX Researcher, Online Store Editor",Not Informed,6d3d66ebac0e8ac2,"['Senior UX Researcher, Online Store Editor']", QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
979,Toronto,Ryerson University,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0a835bef2abccbe1,"Post-Doctoral Fellow, MRI",Not Informed,0a835bef2abccbe1,"['Post-Doctoral Fellow, MRI']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
980,Edmonton,University of Alberta / Medo.ai,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fd7350a77e3b127f,Postdoctoral Fellowship - ML & Ultrasound Imaging,Not Informed,fd7350a77e3b127f,['Postdoctoral Fellowship - ML & Ultrasound Imaging'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
981,Burnaby,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f5cab8c29ba76e99,Laboratory Supervisor-Product Testing,Not Informed,f5cab8c29ba76e99,['Laboratory Supervisor-Product Testing'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
982,Calgary,ISL Engineering and Land Services,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0bc8b7a4c2c0a93b,Junior Environmental Specialist,Not Informed,0bc8b7a4c2c0a93b,['Junior Environmental Specialist'], AB,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
983,Coquitlam,Natural Factors,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a737c0e748cb6dc2,"Director, Formulations",Not Informed,a737c0e748cb6dc2,"['Director, Formulations']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
984,Burnaby,Medipure Pharmaceuticals Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=33ae0564aa68f281,R&D Technician - Chemistry,Not Informed,33ae0564aa68f281,['R&D Technician - Chemistry'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
985,Burnaby,Amgen,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ae7d6b9dadc9ab9c,Undergrad Co-op - R&D (Cell Biology Group),Not Informed,ae7d6b9dadc9ab9c,['Undergrad Co-op - R&D (Cell Biology Group)'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
986,Ottawa,GEMTEC,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=90542bba128b1c9a,Field Technician / Technologist,Not Informed,90542bba128b1c9a,['Field Technician / Technologist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
987,Sherwood Park,Millennium EMS Solutions,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7da73b781bf55a02,Reclamation Specialist #19-RR-1805-SP Full Time,Not Informed,7da73b781bf55a02,['Reclamation Specialist #19-RR-1805-SP Full Time'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
988,Vancouver,STEMCELL Technologies Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e5f11ee841c63946,"Quality Control Analyst, Media Testing",Not Informed,e5f11ee841c63946,"['Quality Control Analyst, Media Testing']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
989,Toronto,CH2M,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=86dae8f9ba044147,"Senior Aquatic Biologist - Toronto or Kitchener, ON",Not Informed,86dae8f9ba044147,"['Senior Aquatic Biologist - Toronto or Kitchener, ON']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
990,Montréal,Autodesk,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0dd9ed8c6eb6205a,Web Developer,Not Informed,0dd9ed8c6eb6205a,['Web Developer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
991,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=126a87bdfc67e0c6,"Project Manager, Facilities",Not Informed,126a87bdfc67e0c6,"['Project Manager, Facilities']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
992,Vancouver,STEMCELL Technologies Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8155c719db24f997,"Scientist, Cell Culture Media and Cell Line Development",Not Informed,8155c719db24f997,"['Scientist, Cell Culture Media and Cell Line Development']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
993,Calgary,SkipTheDishes,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=eeab211eabf83ac5,Java Developer,Not Informed,eeab211eabf83ac5,['Java Developer'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
994,Saskatoon,Stantec,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=077671fd3f54edeb,Senior Environmental Engineer/Scientist,Not Informed,077671fd3f54edeb,['Senior Environmental Engineer/Scientist'], SK,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
995,Ottawa,Shopify,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=b7f9dd5ad3de517b,"General Manager, Financial Solutions",Not Informed,b7f9dd5ad3de517b,"['General Manager, Financial Solutions']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
996,Lachine,Ian Martin Group,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6c1f67029452fe48,Electronics Testing Technician,Not Informed,6c1f67029452fe48,['Electronics Testing Technician'], QC,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
997,Toronto,Delphia,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a7fc8296ff896890,Full Stack Software Engineer,Not Informed,a7fc8296ff896890,['Full Stack Software Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
998,Toronto,Scotiabank,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=5fd58ebcd2c97a64,"Senior UX Researcher, Digital Factory",Not Informed,5fd58ebcd2c97a64,"['Senior UX Researcher, Digital Factory']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
999,Oakville,Baird & Associates,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2a1e59ea1d7f48ea,"Marine / Coastal Engineer – Entry Level Oakville, Ontario",Not Informed,2a1e59ea1d7f48ea,"['Marine / Coastal Engineer – Entry Level Oakville, Ontario']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1000,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=77821fb363d95591,Human Resources Generalist,Not Informed,77821fb363d95591,['Human Resources Generalist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1001,Toronto,WeHire Solutions Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2ad7e8dea92215f2,Office Administrator,Not Informed,2ad7e8dea92215f2,['Office Administrator'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1002,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=17a22d91647967d4,Category Manager,Not Informed,17a22d91647967d4,['Category Manager'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1003,Québec City,FPInnovations,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=777f6c6bb0307b9b,Technologist – Secondary Manufacturing,Not Informed,777f6c6bb0307b9b,['Technologist – Secondary Manufacturing'], QC,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
1004,Vancouver,Anandia Labs,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6a3a4701a4cb5192,Lead Microbiologist,Not Informed,6a3a4701a4cb5192,['Lead Microbiologist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1005,Markham,NOKIA,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2cadacfd6d36eff2,Account Manager -TEPS Canada,Not Informed,2cadacfd6d36eff2,['Account Manager -TEPS Canada'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1006,Montréal,enGene,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a1c06f406afb16d8,Manager Bioassay,Not Informed,a1c06f406afb16d8,['Manager Bioassay'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1007,Vancouver,AweSense,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e629ff9d1f66e816,"Developer, BE (Vancouver)",Not Informed,e629ff9d1f66e816,"['Developer, BE (Vancouver)']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1008,Dartmouth,Metamaterial Technologies Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d3e4e0cda947d374,Sales Operations Analyst,Not Informed,d3e4e0cda947d374,['Sales Operations Analyst'], NS,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1009,Montréal,Native Touch,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=f7f6e66edbc79cee,Software Engineer,Not Informed,f7f6e66edbc79cee,['Software Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1010,Toronto,Web Summit,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=722f5a2f23b8e051,Ruby Engineer - Product,Not Informed,722f5a2f23b8e051,['Ruby Engineer - Product'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1011,Vancouver,Anandia Labs,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7670e4b625d16156,Analytical Chemist,Not Informed,7670e4b625d16156,['Analytical Chemist'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1012,Montréal,MarketMuse,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=0fa52997f84e6738,Machine Learning Research Engineer,Not Informed,0fa52997f84e6738,['Machine Learning Research Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1013,Montréal,Charles River Laboratories,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=56aaf5d3a9cc1ef5,Necropsy Technician,Not Informed,56aaf5d3a9cc1ef5,['Necropsy Technician'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1014,Montréal,MindGeek,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8b3a0b1019ebdfed,Senior Growth Manager,Not Informed,8b3a0b1019ebdfed,['Senior Growth Manager'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1015,North York,AHK Accounting Recruiters,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=138c434e92dd0165,Controller,Not Informed,138c434e92dd0165,['Controller'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1016,Edmonton,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=dc1e764d9f61a9b1,Customer Service Assistant,Not Informed,dc1e764d9f61a9b1,['Customer Service Assistant'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1017,Calgary,AGAT Laboratories,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1836a1dc9747c4b7,Administrative Assistant - Bilingual - START IMMEDIATELY,Not Informed,1836a1dc9747c4b7,['Administrative Assistant - Bilingual - START IMMEDIATELY'], AB,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
1018,Ottawa,Abbott Laboratories,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=1100bbc8f707436b,"Clinical Research Associate, Abbott Point of Care (Ottawa or Toronto)",Not Informed,1100bbc8f707436b,"['Clinical Research Associate, Abbott Point of Care (Ottawa or Toronto)']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1019,Calgary,ISL Engineering and Land Services Ltd,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2460f19f7611001a,Junior Environmental Specialist,Not Informed,2460f19f7611001a,['Junior Environmental Specialist'], AB,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
1020,Mississauga,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=c967136e2f9f5a74,"PROJECT MANAGER, Petroleum Testing – 1 year contract",Not Informed,c967136e2f9f5a74,"['PROJECT MANAGER, Petroleum Testing – 1 year contract']", ON,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
1021,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=00cdba11172cf1de,"Project Coordinator, Process Development Operations",Not Informed,00cdba11172cf1de,"['Project Coordinator, Process Development Operations']", BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1022,Toronto,Dillon Consulting,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=e55cc5f2cbb01712,Engineer/Geoscientist/Project Manager,Not Informed,e55cc5f2cbb01712,['Engineer/Geoscientist/Project Manager'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1023,Toronto,-30- Forensic Engineering,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4dacdb038841ce91,Jr. Certified Engineering Technologist (6 month contract),Not Informed,4dacdb038841ce91,['Jr. Certified Engineering Technologist (6 month contract)'], ON,"['Temporary, Contract']",Not found,-1,Not Identified,Data Scientist,Not Identified
1024,Vancouver,Flipboard,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=98230da2f8d65ff8,Software Engineer II - Machine Learning,Not Informed,98230da2f8d65ff8,['Software Engineer II - Machine Learning'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1025,Brampton,Taro Pharmaceuticals Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4d8d701763032a83,"Analytical Chemist, Stability (R&D) - Contract",Not Informed,4d8d701763032a83,"['Analytical Chemist, Stability (R&D) - Contract']", ON,['Contract'],Not found,-1,Not Identified,Data Scientist,Not Identified
1026,Ottawa,SNC-Lavalin,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7492f014a9bd3054,Intermediate Environmental Scientist/Engineer,Not Informed,7492f014a9bd3054,['Intermediate Environmental Scientist/Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1027,Toronto,PriceMetrix,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=a1ec73f8ed0b2616,Technical Product Manager,Not Informed,a1ec73f8ed0b2616,['Technical Product Manager'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1028,Toronto,McKinsey & Company,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=459c1731679dcaa2,Technical Product Manager - PriceMetrix,Not Informed,459c1731679dcaa2,['Technical Product Manager - PriceMetrix'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1029,Montréal,Huawei Canada,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=93ab20f1a8aa5acd,Machine Learning Software Developer,Not Informed,93ab20f1a8aa5acd,['Machine Learning Software Developer'], QC,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
1030,Montréal,The Co-operators,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=68c858d1297297a3,"Sr Manager, Analytics & Insights",Not Informed,68c858d1297297a3,"['Sr Manager, Analytics & Insights']", QC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
1031,Vancouver,Zymeworks Inc,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6121e542a2004a0d,"Research Associate II, Antibody Generation - 1498",Not Informed,6121e542a2004a0d,"['Research Associate II, Antibody Generation - 1498']", BC,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
1032,Toronto,University Health Network,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3de4300fb010acaa,Tier 2 Canada Research Chair in Cancer Research,Not Informed,3de4300fb010acaa,['Tier 2 Canada Research Chair in Cancer Research'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1033,Mississauga,Maxxam Analytics,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7275c4b0c4c34e05,HUMAN RESOURCES SPECIALIST,Not Informed,7275c4b0c4c34e05,['HUMAN RESOURCES SPECIALIST'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1034,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=20eab9b98ae3b9c5,Senior Financial Analyst,Not Informed,20eab9b98ae3b9c5,['Senior Financial Analyst'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1035,Calgary,Clearstone Engineering Ltd.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=052c4e65f0696cd8,Software Developer (Senior),Not Informed,052c4e65f0696cd8,['Software Developer (Senior)'], AB,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1036,Québec City,SNC-Lavalin,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=40635909cba97dde,Hydraulic Modelling Engineer,Not Informed,40635909cba97dde,['Hydraulic Modelling Engineer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1037,Montréal,Seedbox Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=4059904c1319e377,Senior - Business Intelligence Developer,Not Informed,4059904c1319e377,['Senior - Business Intelligence Developer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1038,Montréal,Intact,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=7646baea365e1c11,AI Scrum Master,Not Informed,7646baea365e1c11,['AI Scrum Master'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1039,Toronto,Institute for Clinical Evaluative Sciences ('ICES'...,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=582ed1ed520f36f3,"Senior Director, Information Technology, Finance and Corporate Projects",Not Informed,582ed1ed520f36f3,"['Senior Director, Information Technology, Finance and Corporate Projects']", ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1040,Vancouver,University of British Columbia,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=d785dc91711f6cd0,Senior Program Assistant BISC,Not Informed,d785dc91711f6cd0,['Senior Program Assistant BISC'], BC,"['$45,960 a year']",Not found,-1,Not Identified,Data Scientist,Not Identified
1041,Montréal,Intact,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=9745b4f2c169f913,AI Developer,Not Informed,9745b4f2c169f913,['AI Developer'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1042,Vancouver,Xperi,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=8f6f8f4815030e1a,Machine Learning Principal Engineer,Not Informed,8f6f8f4815030e1a,['Machine Learning Principal Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1043,Willingdon Heights,Infox Consulting,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=6120e8ae912080a9,Radio Frequency Machine Learning Engineer,Not Informed,6120e8ae912080a9,['Radio Frequency Machine Learning Engineer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1044,Mississauga,Mettler Toledo,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3032fb79c0b2dec2,Telemarketing Specialist,Not Informed,3032fb79c0b2dec2,['Telemarketing Specialist'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1045,Vancouver,STEMCELL Technologies,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ee2eded9e1184b8f,Planner / Buyer,Not Informed,ee2eded9e1184b8f,['Planner / Buyer'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1046,Saskatoon,University of Saskatchewan,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=53b41ec1d4709d21,Postdoctoral Fellow,Not Informed,53b41ec1d4709d21,['Postdoctoral Fellow'], SK,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1047,Vancouver,Asana,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=fb9b8c90644ec345,Technical Recruiting Partner,Not Informed,fb9b8c90644ec345,['Technical Recruiting Partner'], BC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1048,Waterloo,Bioinformatics Solutions Inc.,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=21317cfcdb2c9e97,Research Engineer,Not Informed,21317cfcdb2c9e97,['Research Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1049,Hamilton,McMaster University,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=3d7ff7aae96b85b5,POST DOCTORATE FELLOW - Repost,Not Informed,3d7ff7aae96b85b5,['POST DOCTORATE FELLOW - Repost'], ON,['Temporary'],Not found,-1,Not Identified,Data Scientist,Not Identified
1050,Montréal,Montrium,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=426b36c284dc9968,Technical Analyst,Not Informed,426b36c284dc9968,['Technical Analyst'], QC,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
1051,Toronto,gdR | Grossman Dorland Recruiting,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=ed85afd2e44b3192,Sr. Infrastructure Engineer,Not Informed,ed85afd2e44b3192,['Sr. Infrastructure Engineer'], ON,['Permanent'],Not found,-1,Not Identified,Data Scientist,Not Identified
1052,Toronto,BenchSci,11/20/2018,Indeed,https://ca.indeed.com//viewjob?jk=2fda88fd13505aa1,Backend Engineer,Not Informed,2fda88fd13505aa1,['Backend Engineer'], ON,Not Informed,Not found,-1,Not Identified,Data Scientist,Not Identified
